order_id,order_date,customer_id,store_id,channel,status,payment_mode,delivery_days,is_delayed,cancellation_reason,return_reason
ORD-0020771,2025-03-01 15:53:00,C-001981,WF-009,Online,Delivered,UPI,2,False,,
ORD-0020772,2025-03-01 13:17:00,C-000378,WF-019,Offline,Delivered,Cash,0,False,,
ORD-0020773,2025-03-01 11:24:00,C-002764,WF-020,Offline,Delivered,Cash,0,False,,
ORD-0020774,2025-03-01 10:18:00,C-004844,WF-030,Offline,Delivered,Cash,0,False,,
ORD-0020775,2025-03-01 08:28:00,C-001588,WF-017,Offline,Delivered,UPI,0,False,,
ORD-0020776,2025-03-01 11:05:00,C-003929,WF-028,Offline,Delivered,Credit Card,0,False,,
ORD-0020777,2025-03-01 12:01:00,C-001395,WF-028,Offline,Delivered,UPI,0,False,,
ORD-0020778,2025-03-01 17:24:00,C-001823,WF-020,Offline,Delivered,Debit Card,0,False,,
ORD-0020779,2025-03-01 17:31:00,C-002282,WF-015,Offline,Delivered,Credit Card,0,False,,
ORD-0020780,2025-03-01 11:23:00,C-002580,WF-012,Offline,Delivered,UPI,0,False,,
ORD-0020781,2025-03-01 13:29:00,C-001641,WF-014,Offline,Delivered,Debit Card,0,False,,
ORD-0020782,2025-03-01 15:08:00,C-002439,WF-010,Online,Delivered,Cash,0,False,,
ORD-0020783,2025-03-01 12:12:00,C-000876,WF-021,Offline,Delivered,UPI,0,False,,
ORD-0020784,2025-03-01 15:30:00,C-003215,WF-025,Offline,Delivered,Credit Card,0,False,,
ORD-0020785,2025-03-01 08:15:00,C-004943,WF-012,Online,Delivered,UPI,0,False,,
ORD-0020786,2025-03-01 12:17:00,C-002021,WF-008,Offline,Delivered,Cash,0,False,,
ORD-0020787,2025-03-01 12:25:00,C-000522,WF-025,Offline,Delivered,Cash,0,False,,
ORD-0020788,2025-03-01 18:52:00,C-004883,WF-011,Offline,Delivered,Wallet,0,False,,
ORD-0020789,2025-03-01 12:05:00,C-004474,WF-023,Offline,Delivered,Cash,0,False,,
ORD-0020790,2025-03-01 09:41:00,C-002095,WF-004,Offline,Delivered,UPI,0,False,,
ORD-0020791,2025-03-01 16:30:00,C-000460,WF-005,Online,Delivered,UPI,1,False,,
ORD-0020792,2025-03-01 17:53:00,C-001741,WF-017,Offline,Delivered,Credit Card,0,False,,
ORD-0020793,2025-03-01 08:38:00,C-004953,WF-005,Offline,Delivered,UPI,0,False,,
ORD-0020794,2025-03-01 20:43:00,C-004268,WF-028,Offline,Delivered,UPI,0,False,,
ORD-0020795,2025-03-01 10:33:00,C-000833,WF-016,Offline,Delivered,Cash,0,False,,
ORD-0020796,2025-03-01 13:40:00,C-004325,WF-012,Offline,Delivered,UPI,0,False,,
ORD-0020797,2025-03-01 20:25:00,C-001636,WF-029,Online,Delivered,Cash,1,False,,
ORD-0020798,2025-03-01 17:52:00,C-001477,WF-022,Online,Delivered,Cash,0,False,,
ORD-0020799,2025-03-01 14:21:00,C-002229,WF-021,Offline,Delivered,Credit Card,0,False,,
ORD-0020800,2025-03-01 17:44:00,C-000295,WF-021,Online,Delivered,UPI,0,False,,
ORD-0020801,2025-03-01 18:22:00,C-003176,WF-020,Offline,Delivered,Cash,0,False,,
ORD-0020802,2025-03-01 08:48:00,C-002534,WF-028,Offline,Delivered,Credit Card,0,False,,
ORD-0020803,2025-03-01 09:21:00,C-001564,WF-022,Offline,Delivered,Debit Card,0,False,,
ORD-0020804,2025-03-01 13:51:00,C-000262,WF-019,Offline,Delivered,UPI,0,False,,
ORD-0020805,2025-03-01 12:47:00,C-004019,WF-028,Offline,Delivered,Cash,0,False,,
ORD-0020806,2025-03-01 11:06:00,C-000536,WF-006,Online,Delivered,Credit Card,2,False,,
ORD-0020807,2025-03-01 18:23:00,C-001401,WF-013,Online,Cancelled,Cash,0,False,Price issue,
ORD-0020808,2025-03-01 14:01:00,C-001235,WF-017,Online,Delivered,UPI,0,False,,
ORD-0020809,2025-03-01 18:40:00,C-002616,WF-002,Offline,Delivered,Cash,0,False,,
ORD-0020810,2025-03-01 08:07:00,C-003673,WF-018,Online,Delivered,Debit Card,0,False,,
ORD-0020811,2025-03-01 15:19:00,C-001389,WF-012,Online,Delivered,Credit Card,0,False,,
ORD-0020812,2025-03-01 18:17:00,C-000729,WF-028,Offline,Delivered,Cash,0,False,,
ORD-0020813,2025-03-01 13:16:00,C-002014,WF-030,Online,Delivered,Cash,1,False,,
ORD-0020814,2025-03-01 10:47:00,C-003781,WF-005,Offline,Delivered,Debit Card,0,False,,
ORD-0020815,2025-03-01 13:52:00,C-003119,WF-020,Online,Delivered,Cash,0,False,,
ORD-0020816,2025-03-01 14:13:00,C-003937,WF-024,Offline,Delivered,UPI,0,False,,
ORD-0020817,2025-03-01 13:20:00,C-004095,WF-028,Offline,Delivered,Credit Card,0,False,,
ORD-0020818,2025-03-01 11:49:00,C-001877,WF-005,Offline,Delivered,Cash,0,False,,
ORD-0020819,2025-03-01 17:18:00,C-000502,WF-002,Offline,Delivered,UPI,0,False,,
ORD-0020820,2025-03-01 16:46:00,C-001014,WF-013,Offline,Delivered,Cash,0,False,,
ORD-0020821,2025-03-01 12:43:00,C-002849,WF-014,Offline,Delivered,Cash,0,False,,
ORD-0020822,2025-03-01 19:19:00,C-001026,WF-030,Online,Delivered,Net Banking,0,False,,
ORD-0020823,2025-03-01 12:53:00,C-003789,WF-012,Offline,Delivered,Credit Card,0,False,,
ORD-0020824,2025-03-01 11:30:00,C-002137,WF-021,Offline,Delivered,Debit Card,0,False,,
ORD-0020825,2025-03-01 16:43:00,C-004335,WF-022,Online,Delivered,Credit Card,1,False,,
ORD-0020826,2025-03-01 16:46:00,C-003903,WF-015,Offline,Delivered,UPI,0,False,,
ORD-0020827,2025-03-01 12:31:00,C-004724,WF-017,Online,Delivered,Cash,4,True,,
ORD-0020828,2025-03-01 08:28:00,C-004297,WF-021,Online,Delivered,UPI,0,False,,
ORD-0020829,2025-03-01 12:29:00,C-001141,WF-005,Offline,Delivered,UPI,0,False,,
ORD-0020830,2025-03-01 12:27:00,C-004219,WF-010,Offline,Delivered,Cash,0,False,,
ORD-0020831,2025-03-01 08:41:00,C-003072,WF-018,Offline,Delivered,Cash,0,False,,
ORD-0020832,2025-03-01 16:23:00,C-003156,WF-028,Offline,Delivered,Cash,0,False,,
ORD-0020833,2025-03-02 19:43:00,C-002323,WF-005,Offline,Delivered,Credit Card,0,False,,
ORD-0020834,2025-03-02 09:11:00,C-001958,WF-006,Offline,Delivered,Cash,0,False,,
ORD-0020835,2025-03-02 22:12:00,C-003654,WF-006,Online,Delivered,Credit Card,1,False,,
ORD-0020836,2025-03-02 08:21:00,C-001287,WF-003,Offline,Delivered,Debit Card,0,False,,
ORD-0020837,2025-03-02 22:56:00,C-002070,WF-001,Offline,Cancelled,Cash,0,False,Product unavailable,
ORD-0020838,2025-03-02 09:33:00,C-001330,WF-029,Online,Delivered,UPI,3,True,,
ORD-0020839,2025-03-02 12:41:00,C-003326,WF-029,Offline,Delivered,Cash,0,False,,
ORD-0020840,2025-03-02 15:08:00,C-001990,WF-013,Offline,Delivered,UPI,0,False,,
ORD-0020841,2025-03-02 14:23:00,C-000636,WF-015,Online,Delivered,Debit Card,0,False,,
ORD-0020842,2025-03-02 18:56:00,C-000485,WF-028,Online,Delivered,UPI,1,False,,
ORD-0020843,2025-03-02 18:12:00,C-000410,WF-029,Offline,Returned,Wallet,0,False,,Quality issue
ORD-0020844,2025-03-02 15:23:00,C-000975,WF-028,Online,Delivered,Wallet,3,True,,
ORD-0020845,2025-03-02 10:14:00,C-002334,WF-012,Offline,Delivered,Cash,0,False,,
ORD-0020846,2025-03-02 20:39:00,C-004518,WF-018,Offline,Delivered,Cash,0,False,,
ORD-0020847,2025-03-02 18:00:00,C-003342,WF-018,Offline,Delivered,Debit Card,0,False,,
ORD-0020848,2025-03-02 14:42:00,C-000414,WF-009,Offline,Delivered,Cash,0,False,,
ORD-0020849,2025-03-02 17:38:00,C-001716,WF-001,Offline,Delivered,UPI,0,False,,
ORD-0020850,2025-03-02 17:07:00,C-000064,WF-010,Offline,Delivered,Cash,0,False,,
ORD-0020851,2025-03-02 10:41:00,C-004136,WF-017,Online,Delivered,UPI,1,False,,
ORD-0020852,2025-03-02 15:28:00,C-000362,WF-010,Online,Delivered,UPI,1,False,,
ORD-0020853,2025-03-02 13:35:00,C-002229,WF-013,Offline,Delivered,UPI,0,False,,
ORD-0020854,2025-03-02 12:18:00,C-003386,WF-011,Online,Delivered,Debit Card,1,False,,
ORD-0020855,2025-03-02 14:24:00,C-002459,WF-028,Online,Delivered,Wallet,0,False,,
ORD-0020856,2025-03-02 08:58:00,C-002051,WF-015,Offline,Delivered,Cash,0,False,,
ORD-0020857,2025-03-02 09:16:00,C-001140,WF-022,Offline,Delivered,Cash,0,False,,
ORD-0020858,2025-03-02 16:41:00,C-004224,WF-024,Offline,Delivered,Cash,0,False,,
ORD-0020859,2025-03-02 16:35:00,C-002583,WF-020,Online,Delivered,Credit Card,1,False,,
ORD-0020860,2025-03-02 21:48:00,C-001262,WF-003,Offline,Delivered,Debit Card,0,False,,
ORD-0020861,2025-03-02 10:45:00,C-001488,WF-006,Online,Delivered,Wallet,2,False,,
ORD-0020862,2025-03-02 22:17:00,C-004203,WF-001,Offline,Delivered,Cash,0,False,,
ORD-0020863,2025-03-02 10:05:00,C-000736,WF-015,Offline,Delivered,Cash,0,False,,
ORD-0020864,2025-03-02 11:26:00,C-002047,WF-018,Online,Delivered,Debit Card,1,False,,
ORD-0020865,2025-03-02 16:51:00,C-001964,WF-001,Offline,Delivered,Credit Card,0,False,,
ORD-0020866,2025-03-02 19:30:00,C-004487,WF-010,Offline,Delivered,Wallet,0,False,,
ORD-0020867,2025-03-02 16:52:00,C-000840,WF-014,Offline,Delivered,UPI,0,False,,
ORD-0020868,2025-03-02 11:10:00,C-004969,WF-004,Online,Cancelled,UPI,0,False,Duplicate order,
ORD-0020869,2025-03-02 18:58:00,C-004147,WF-027,Online,Delivered,Net Banking,2,False,,
ORD-0020870,2025-03-02 09:33:00,C-002017,WF-015,Offline,Delivered,Credit Card,0,False,,
ORD-0020871,2025-03-02 18:00:00,C-003582,WF-029,Online,Delivered,Debit Card,1,False,,
ORD-0020872,2025-03-02 22:03:00,C-003234,WF-011,Offline,Delivered,Cash,0,False,,
ORD-0020873,2025-03-02 08:24:00,C-001702,WF-015,Offline,Delivered,UPI,0,False,,
ORD-0020874,2025-03-02 16:42:00,C-004823,WF-005,Offline,Delivered,Cash,0,False,,
ORD-0020875,2025-03-02 18:40:00,C-000586,WF-002,Offline,Delivered,Cash,0,False,,
ORD-0020876,2025-03-02 14:27:00,C-003510,WF-011,Offline,Delivered,Cash,0,False,,
ORD-0020877,2025-03-02 11:58:00,C-003409,WF-013,Offline,Delivered,UPI,0,False,,
ORD-0020878,2025-03-02 13:01:00,C-002944,WF-003,Offline,Delivered,Debit Card,0,False,,
ORD-0020879,2025-03-02 16:48:00,C-004895,WF-012,Online,Delivered,Debit Card,1,False,,
ORD-0020880,2025-03-02 15:15:00,C-002421,WF-002,Offline,Delivered,UPI,0,False,,
ORD-0020881,2025-03-02 13:00:00,C-000970,WF-029,Online,Delivered,Cash,1,False,,
ORD-0020882,2025-03-02 14:02:00,C-003573,WF-006,Offline,Delivered,Debit Card,0,False,,
ORD-0020883,2025-03-02 08:52:00,C-003425,WF-022,Offline,Delivered,Cash,0,False,,
ORD-0020884,2025-03-02 13:28:00,C-002085,WF-027,Offline,Delivered,UPI,0,False,,
ORD-0020885,2025-03-02 14:40:00,C-002922,WF-015,Offline,Delivered,Credit Card,0,False,,
ORD-0020886,2025-03-02 17:08:00,C-000879,WF-020,Offline,Delivered,Cash,0,False,,
ORD-0020887,2025-03-02 17:43:00,C-000175,WF-029,Offline,Delivered,UPI,0,False,,
ORD-0020888,2025-03-02 18:34:00,C-004541,WF-017,Online,Delivered,UPI,0,False,,
ORD-0020889,2025-03-02 13:38:00,C-001328,WF-002,Offline,Cancelled,UPI,0,False,Product unavailable,
ORD-0020890,2025-03-02 15:37:00,C-004355,WF-012,Offline,Cancelled,Cash,0,False,Delivery delay,
ORD-0020891,2025-03-02 16:27:00,C-003847,WF-019,Offline,Delivered,UPI,0,False,,
ORD-0020892,2025-03-02 13:40:00,C-001791,WF-022,Offline,Delivered,Credit Card,0,False,,
ORD-0020893,2025-03-02 21:22:00,C-004403,WF-025,Offline,Delivered,Credit Card,0,False,,
ORD-0020894,2025-03-02 16:52:00,C-001738,WF-006,Offline,Delivered,Credit Card,0,False,,
ORD-0020895,2025-03-02 16:11:00,C-001882,WF-001,Offline,Delivered,Credit Card,0,False,,
ORD-0020896,2025-03-02 15:03:00,C-000707,WF-006,Offline,Delivered,UPI,0,False,,
ORD-0020897,2025-03-02 22:59:00,C-000709,WF-027,Offline,Delivered,Credit Card,0,False,,
ORD-0020898,2025-03-02 14:38:00,C-001889,WF-014,Offline,Delivered,UPI,0,False,,
ORD-0020899,2025-03-02 12:01:00,C-003761,WF-011,Offline,Delivered,UPI,0,False,,
ORD-0020900,2025-03-02 22:04:00,C-001838,WF-009,Offline,Delivered,Cash,0,False,,
ORD-0020901,2025-03-02 21:25:00,C-002985,WF-005,Online,Delivered,UPI,0,False,,
ORD-0020902,2025-03-02 09:07:00,C-000991,WF-030,Online,Delivered,UPI,2,False,,
ORD-0020903,2025-03-02 08:50:00,C-003201,WF-003,Offline,Delivered,UPI,0,False,,
ORD-0020904,2025-03-03 10:01:00,C-000502,WF-009,Offline,Delivered,Credit Card,0,False,,
ORD-0020905,2025-03-03 13:17:00,C-002084,WF-020,Offline,Delivered,Cash,0,False,,
ORD-0020906,2025-03-03 11:15:00,C-003523,WF-023,Offline,Delivered,Wallet,0,False,,
ORD-0020907,2025-03-03 15:33:00,C-003727,WF-020,Offline,Delivered,UPI,0,False,,
ORD-0020908,2025-03-03 09:44:00,C-003396,WF-016,Offline,Delivered,Debit Card,0,False,,
ORD-0020909,2025-03-03 13:37:00,C-000983,WF-017,Online,Delivered,UPI,0,False,,
ORD-0020910,2025-03-03 14:20:00,C-002817,WF-010,Online,Delivered,UPI,1,False,,
ORD-0020911,2025-03-03 09:46:00,C-004621,WF-021,Offline,Delivered,UPI,0,False,,
ORD-0020912,2025-03-03 15:09:00,C-001246,WF-021,Offline,Delivered,Debit Card,0,False,,
ORD-0020913,2025-03-03 16:53:00,C-004595,WF-005,Offline,Delivered,Cash,0,False,,
ORD-0020914,2025-03-03 16:07:00,C-002721,WF-016,Offline,Delivered,UPI,0,False,,
ORD-0020915,2025-03-03 19:37:00,C-002283,WF-020,Online,Delivered,UPI,0,False,,
ORD-0020916,2025-03-03 14:41:00,C-004678,WF-001,Offline,Delivered,Credit Card,0,False,,
ORD-0020917,2025-03-03 08:52:00,C-004341,WF-017,Offline,Returned,UPI,0,False,,Wrong item received
ORD-0020918,2025-03-03 09:52:00,C-003531,WF-023,Offline,Delivered,UPI,0,False,,
ORD-0020919,2025-03-03 18:16:00,C-000059,WF-028,Online,Delivered,UPI,3,True,,
ORD-0020920,2025-03-03 17:18:00,C-001342,WF-013,Offline,Delivered,UPI,0,False,,
ORD-0020921,2025-03-03 10:09:00,C-003041,WF-021,Online,Delivered,Credit Card,2,False,,
ORD-0020922,2025-03-03 08:03:00,C-002546,WF-025,Offline,Delivered,UPI,0,False,,
ORD-0020923,2025-03-03 13:54:00,C-003444,WF-023,Offline,Delivered,Cash,0,False,,
ORD-0020924,2025-03-03 13:09:00,C-003653,WF-013,Offline,Delivered,Cash,0,False,,
ORD-0020925,2025-03-03 08:47:00,C-004223,WF-009,Online,Delivered,UPI,2,False,,
ORD-0020926,2025-03-03 17:09:00,C-000706,WF-028,Online,Delivered,Cash,0,False,,
ORD-0020927,2025-03-03 19:48:00,C-004829,WF-011,Offline,Delivered,UPI,0,False,,
ORD-0020928,2025-03-03 12:23:00,C-003315,WF-017,Online,Cancelled,Credit Card,0,False,Wrong item ordered,
ORD-0020929,2025-03-03 15:16:00,C-000212,WF-005,Online,Delivered,Cash,2,False,,
ORD-0020930,2025-03-03 15:27:00,C-000631,WF-019,Offline,Delivered,Debit Card,0,False,,
ORD-0020931,2025-03-03 15:53:00,C-002656,WF-026,Offline,Delivered,Debit Card,0,False,,
ORD-0020932,2025-03-03 13:25:00,C-004424,WF-028,Online,Delivered,Credit Card,0,False,,
ORD-0020933,2025-03-03 14:07:00,C-001432,WF-019,Offline,Delivered,UPI,0,False,,
ORD-0020934,2025-03-03 09:14:00,C-003114,WF-015,Online,Delivered,Cash,1,False,,
ORD-0020935,2025-03-03 08:01:00,C-002556,WF-008,Offline,Delivered,Wallet,0,False,,
ORD-0020936,2025-03-03 10:39:00,C-004813,WF-015,Offline,Delivered,UPI,0,False,,
ORD-0020937,2025-03-03 16:13:00,C-002272,WF-025,Offline,Delivered,UPI,0,False,,
ORD-0020938,2025-03-03 11:12:00,C-004621,WF-017,Online,Delivered,UPI,2,False,,
ORD-0020939,2025-03-03 11:24:00,C-004329,WF-007,Online,Delivered,Debit Card,2,False,,
ORD-0020940,2025-03-03 13:58:00,C-002350,WF-029,Offline,Delivered,Wallet,0,False,,
ORD-0020941,2025-03-03 16:48:00,C-003453,WF-026,Offline,Delivered,UPI,0,False,,
ORD-0020942,2025-03-03 15:40:00,C-000846,WF-029,Offline,Delivered,Cash,0,False,,
ORD-0020943,2025-03-03 15:46:00,C-004500,WF-009,Offline,Delivered,Credit Card,0,False,,
ORD-0020944,2025-03-03 12:28:00,C-002656,WF-001,Offline,Delivered,UPI,0,False,,
ORD-0020945,2025-03-03 12:19:00,C-002371,WF-015,Offline,Delivered,Cash,0,False,,
ORD-0020946,2025-03-03 17:28:00,C-001604,WF-012,Offline,Cancelled,UPI,0,False,Price issue,
ORD-0020947,2025-03-03 12:26:00,C-003391,WF-020,Online,Returned,Debit Card,0,False,,Expired product
ORD-0020948,2025-03-03 17:33:00,C-000294,WF-005,Online,Returned,Cash,0,False,,Allergic reaction
ORD-0020949,2025-03-03 10:08:00,C-002358,WF-011,Offline,Delivered,Cash,0,False,,
ORD-0020950,2025-03-03 08:00:00,C-004101,WF-030,Online,Delivered,Credit Card,0,False,,
ORD-0020951,2025-03-03 09:58:00,C-004840,WF-015,Offline,Delivered,UPI,0,False,,
ORD-0020952,2025-03-03 11:25:00,C-003810,WF-021,Offline,Delivered,Cash,0,False,,
ORD-0020953,2025-03-03 09:46:00,C-004795,WF-024,Offline,Delivered,Credit Card,0,False,,
ORD-0020954,2025-03-03 22:09:00,C-000384,WF-012,Offline,Delivered,Cash,0,False,,
ORD-0020955,2025-03-03 14:27:00,C-003932,WF-024,Offline,Delivered,Credit Card,0,False,,
ORD-0020956,2025-03-03 22:39:00,C-002244,WF-014,Offline,Returned,UPI,0,False,,Expired product
ORD-0020957,2025-03-03 08:49:00,C-000578,WF-022,Online,Delivered,Cash,2,False,,
ORD-0020958,2025-03-03 17:06:00,C-001192,WF-029,Offline,Delivered,Cash,0,False,,
ORD-0020959,2025-03-03 13:44:00,C-001765,WF-009,Online,Delivered,Cash,1,False,,
ORD-0020960,2025-03-03 13:44:00,C-003271,WF-004,Offline,Delivered,Cash,0,False,,
ORD-0020961,2025-03-03 20:55:00,C-004395,WF-002,Online,Delivered,Net Banking,0,False,,
ORD-0020962,2025-03-03 08:22:00,C-002306,WF-004,Offline,Delivered,Cash,0,False,,
ORD-0020963,2025-03-03 15:46:00,C-001352,WF-001,Offline,Delivered,Debit Card,0,False,,
ORD-0020964,2025-03-03 10:42:00,C-003299,WF-010,Offline,Delivered,UPI,0,False,,
ORD-0020965,2025-03-03 13:55:00,C-000823,WF-024,Offline,Delivered,UPI,0,False,,
ORD-0020966,2025-03-03 08:34:00,C-000373,WF-013,Offline,Delivered,Credit Card,0,False,,
ORD-0020967,2025-03-03 14:24:00,C-000120,WF-029,Online,Delivered,UPI,0,False,,
ORD-0020968,2025-03-04 16:10:00,C-001366,WF-029,Online,Delivered,Cash,0,False,,
ORD-0020969,2025-03-04 14:22:00,C-001049,WF-029,Online,Delivered,Wallet,1,False,,
ORD-0020970,2025-03-04 16:31:00,C-001995,WF-011,Online,Delivered,Wallet,0,False,,
ORD-0020971,2025-03-04 11:13:00,C-002911,WF-029,Offline,Delivered,Credit Card,0,False,,
ORD-0020972,2025-03-04 11:49:00,C-004730,WF-022,Online,Delivered,UPI,0,False,,
ORD-0020973,2025-03-04 11:34:00,C-000799,WF-030,Offline,Delivered,Cash,0,False,,
ORD-0020974,2025-03-04 14:46:00,C-002088,WF-030,Offline,Delivered,UPI,0,False,,
ORD-0020975,2025-03-04 13:41:00,C-002325,WF-007,Offline,Delivered,Cash,0,False,,
ORD-0020976,2025-03-04 15:44:00,C-001892,WF-023,Offline,Delivered,Debit Card,0,False,,
ORD-0020977,2025-03-04 10:41:00,C-000069,WF-010,Offline,Delivered,Credit Card,0,False,,
ORD-0020978,2025-03-04 15:40:00,C-003273,WF-028,Offline,Delivered,UPI,0,False,,
ORD-0020979,2025-03-04 11:58:00,C-003192,WF-004,Offline,Delivered,UPI,0,False,,
ORD-0020980,2025-03-04 09:31:00,C-003527,WF-021,Offline,Delivered,UPI,0,False,,
ORD-0020981,2025-03-04 08:40:00,C-001524,WF-008,Offline,Cancelled,Credit Card,0,False,Product unavailable,
ORD-0020982,2025-03-04 12:36:00,C-000808,WF-015,Offline,Delivered,UPI,0,False,,
ORD-0020983,2025-03-04 21:23:00,C-000761,WF-007,Offline,Delivered,UPI,0,False,,
ORD-0020984,2025-03-04 14:35:00,C-000045,WF-002,Offline,Delivered,Wallet,0,False,,
ORD-0020985,2025-03-04 15:39:00,C-001758,WF-006,Offline,Delivered,Debit Card,0,False,,
ORD-0020986,2025-03-04 18:32:00,C-001411,WF-007,Offline,Delivered,Credit Card,0,False,,
ORD-0020987,2025-03-04 12:05:00,C-000251,WF-016,Offline,Delivered,UPI,0,False,,
ORD-0020988,2025-03-04 12:00:00,C-001376,WF-009,Offline,Delivered,UPI,0,False,,
ORD-0020989,2025-03-04 17:53:00,C-004029,WF-013,Offline,Delivered,Cash,0,False,,
ORD-0020990,2025-03-04 18:40:00,C-002375,WF-001,Offline,Delivered,Cash,0,False,,
ORD-0020991,2025-03-04 17:27:00,C-004493,WF-020,Online,Delivered,Wallet,2,False,,
ORD-0020992,2025-03-04 16:03:00,C-000838,WF-027,Offline,Delivered,Cash,0,False,,
ORD-0020993,2025-03-04 16:31:00,C-004816,WF-029,Offline,Delivered,Cash,0,False,,
ORD-0020994,2025-03-04 16:41:00,C-002053,WF-026,Offline,Delivered,Cash,0,False,,
ORD-0020995,2025-03-04 22:15:00,C-000469,WF-025,Offline,Delivered,UPI,0,False,,
ORD-0020996,2025-03-04 19:18:00,C-003356,WF-003,Offline,Delivered,Credit Card,0,False,,
ORD-0020997,2025-03-04 08:11:00,C-001123,WF-008,Offline,Delivered,Cash,0,False,,
ORD-0020998,2025-03-04 16:23:00,C-003520,WF-004,Online,Delivered,UPI,1,False,,
ORD-0020999,2025-03-04 09:39:00,C-002729,WF-007,Online,Delivered,Net Banking,1,False,,
ORD-0021000,2025-03-04 14:44:00,C-003089,WF-024,Offline,Delivered,UPI,0,False,,
ORD-0021001,2025-03-04 09:37:00,C-003187,WF-017,Offline,Delivered,Cash,0,False,,
ORD-0021002,2025-03-04 15:40:00,C-004626,WF-015,Offline,Delivered,Cash,0,False,,
ORD-0021003,2025-03-04 13:35:00,C-001843,WF-017,Online,Delivered,Credit Card,3,True,,
ORD-0021004,2025-03-04 17:48:00,C-002646,WF-027,Offline,Delivered,Wallet,0,False,,
ORD-0021005,2025-03-04 18:14:00,C-000165,WF-018,Online,Delivered,Cash,1,False,,
ORD-0021006,2025-03-04 18:36:00,C-001990,WF-013,Offline,Delivered,UPI,0,False,,
ORD-0021007,2025-03-04 08:36:00,C-000084,WF-013,Offline,Delivered,UPI,0,False,,
ORD-0021008,2025-03-04 11:53:00,C-002854,WF-013,Offline,Delivered,UPI,0,False,,
ORD-0021009,2025-03-04 10:01:00,C-004476,WF-010,Offline,Delivered,UPI,0,False,,
ORD-0021010,2025-03-04 22:24:00,C-003489,WF-005,Online,Delivered,Cash,1,False,,
ORD-0021011,2025-03-04 12:23:00,C-002214,WF-030,Offline,Cancelled,Cash,0,False,Product unavailable,
ORD-0021012,2025-03-04 15:01:00,C-000892,WF-004,Offline,Delivered,Debit Card,0,False,,
ORD-0021013,2025-03-04 08:33:00,C-003751,WF-028,Offline,Delivered,UPI,0,False,,
ORD-0021014,2025-03-04 19:08:00,C-004294,WF-015,Offline,Delivered,Credit Card,0,False,,
ORD-0021015,2025-03-04 12:55:00,C-000036,WF-013,Online,Delivered,UPI,1,False,,
ORD-0021016,2025-03-04 14:35:00,C-004837,WF-006,Offline,Delivered,UPI,0,False,,
ORD-0021017,2025-03-04 11:02:00,C-000229,WF-010,Offline,Delivered,UPI,0,False,,
ORD-0021018,2025-03-04 15:20:00,C-000502,WF-013,Offline,Cancelled,Cash,0,False,Customer changed mind,
ORD-0021019,2025-03-04 10:35:00,C-000802,WF-020,Offline,Delivered,Credit Card,0,False,,
ORD-0021020,2025-03-04 14:53:00,C-004895,WF-009,Offline,Delivered,Credit Card,0,False,,
ORD-0021021,2025-03-04 08:04:00,C-004870,WF-010,Offline,Delivered,Cash,0,False,,
ORD-0021022,2025-03-04 12:52:00,C-003808,WF-004,Offline,Delivered,UPI,0,False,,
ORD-0021023,2025-03-04 12:33:00,C-000988,WF-005,Online,Delivered,Credit Card,1,False,,
ORD-0021024,2025-03-04 11:41:00,C-002001,WF-024,Offline,Delivered,Cash,0,False,,
ORD-0021025,2025-03-04 14:19:00,C-000036,WF-004,Online,Delivered,UPI,2,False,,
ORD-0021026,2025-03-04 15:25:00,C-003964,WF-025,Offline,Delivered,Credit Card,0,False,,
ORD-0021027,2025-03-04 20:23:00,C-003754,WF-014,Offline,Delivered,Credit Card,0,False,,
ORD-0021028,2025-03-04 10:01:00,C-004104,WF-013,Offline,Delivered,Credit Card,0,False,,
ORD-0021029,2025-03-04 14:11:00,C-000867,WF-005,Online,Returned,Cash,0,False,,Expired product
ORD-0021030,2025-03-04 13:31:00,C-004521,WF-025,Offline,Delivered,UPI,0,False,,
ORD-0021031,2025-03-04 14:27:00,C-001539,WF-023,Offline,Delivered,Cash,0,False,,
ORD-0021032,2025-03-05 22:17:00,C-004618,WF-006,Offline,Delivered,UPI,0,False,,
ORD-0021033,2025-03-05 12:29:00,C-004366,WF-020,Online,Delivered,UPI,1,False,,
ORD-0021034,2025-03-05 15:01:00,C-002175,WF-022,Offline,Delivered,UPI,0,False,,
ORD-0021035,2025-03-05 17:39:00,C-002361,WF-004,Offline,Delivered,Cash,0,False,,
ORD-0021036,2025-03-05 13:29:00,C-002903,WF-007,Online,Delivered,Cash,1,False,,
ORD-0021037,2025-03-05 12:06:00,C-003134,WF-020,Offline,Delivered,Cash,0,False,,
ORD-0021038,2025-03-05 15:38:00,C-003549,WF-023,Offline,Delivered,Cash,0,False,,
ORD-0021039,2025-03-05 11:27:00,C-001255,WF-012,Offline,Delivered,Credit Card,0,False,,
ORD-0021040,2025-03-05 11:40:00,C-004225,WF-003,Offline,Delivered,UPI,0,False,,
ORD-0021041,2025-03-05 15:54:00,C-003300,WF-025,Offline,Delivered,Debit Card,0,False,,
ORD-0021042,2025-03-05 13:42:00,C-004436,WF-006,Online,Delivered,Debit Card,0,False,,
ORD-0021043,2025-03-05 12:20:00,C-000044,WF-010,Offline,Delivered,Cash,0,False,,
ORD-0021044,2025-03-05 18:27:00,C-002031,WF-011,Online,Delivered,Credit Card,0,False,,
ORD-0021045,2025-03-05 10:29:00,C-003954,WF-007,Offline,Delivered,Wallet,0,False,,
