customer_id,city,pincode,gender,age,registration_date,has_rx_upload,has_subscription,preferred_store,loyalty_tier
C-002223,Goa,403001,M,20,2023-12-23,False,False,WF-028,Platinum
C-002224,Bengaluru,560001,F,46,2026-02-08,False,False,WF-029,Gold
C-002225,Mumbai,400072,F,27,2023-09-02,False,False,WF-005,Bronze
C-002226,Pune,411004,F,41,2026-03-17,True,False,WF-015,Bronze
C-002227,Pune,411004,M,33,2025-06-22,False,False,WF-015,Bronze
C-002228,Pune,411001,M,39,2024-03-03,False,False,WF-018,Gold
C-002229,Goa,403001,M,51,2025-01-11,False,False,WF-028,Gold
C-002230,Pune,411001,F,37,2023-10-21,False,False,WF-013,Bronze
C-002231,Mumbai,400050,F,39,2025-11-22,False,False,WF-007,Bronze
C-002232,Mumbai,400069,F,32,2023-07-28,False,False,WF-006,Bronze
C-002233,Navi Mumbai,400709,F,32,2026-04-14,False,True,WF-025,Bronze
C-002234,Pune,411038,F,50,2025-01-01,False,False,WF-014,Gold
C-002235,Thane,400601,M,63,2023-12-17,False,False,WF-020,Bronze
C-002236,Pune,411001,F,42,2025-05-24,False,False,WF-017,Bronze
C-002237,Thane,400607,F,57,2024-07-07,False,False,WF-020,Gold
C-002238,Nashik,422005,M,35,2023-06-09,False,False,WF-027,Bronze
C-002239,Navi Mumbai,400709,M,31,2024-07-01,False,False,WF-024,Bronze
C-002240,Goa,403001,M,34,2023-07-05,False,False,WF-028,Bronze
C-002241,Pune,411038,M,18,2025-11-27,False,False,WF-017,Bronze
C-002242,Mumbai,400092,F,25,2025-04-13,False,True,WF-005,Silver
C-002243,Pune,411038,F,46,2024-09-29,False,False,WF-016,Bronze
C-002244,Mumbai,400001,F,18,2025-12-15,False,True,WF-005,Gold
C-002245,Bengaluru,560034,F,34,2023-12-15,False,False,WF-030,Gold
C-002246,Nashik,422001,M,80,2023-09-14,False,False,WF-027,Silver
C-002247,Navi Mumbai,400706,F,42,2023-12-28,False,False,WF-025,Silver
C-002248,Pune,411038,Other,22,2024-10-11,False,True,WF-014,Bronze
C-002249,Nashik,422005,M,40,2025-10-17,False,False,WF-027,Platinum
C-002250,Mumbai,400069,F,25,2026-01-23,False,False,WF-001,Bronze
C-002251,Mumbai,400086,M,18,2025-09-26,True,False,WF-009,Bronze
C-002252,Mumbai,400053,M,32,2025-06-07,False,False,WF-004,Silver
C-002253,Thane,400602,M,43,2026-03-12,False,False,WF-019,Bronze
C-002254,Nashik,422005,M,53,2024-11-21,False,False,WF-027,Bronze
C-002255,Mumbai,400069,M,34,2025-10-24,False,False,WF-003,Bronze
C-002256,Pune,411001,F,34,2025-10-04,False,False,WF-013,Silver
C-002257,Mumbai,400064,F,54,2025-11-06,False,False,WF-008,Silver
C-002258,Pune,411038,F,74,2023-08-03,False,False,WF-018,Bronze
C-002259,Pune,411014,F,19,2023-10-31,False,False,WF-013,Silver
C-002260,Goa,403001,M,54,2024-10-28,False,False,WF-028,Bronze
C-002261,Thane,400610,F,32,2024-06-09,False,False,WF-022,Bronze
C-002262,Mumbai,400069,M,24,2026-03-10,True,False,WF-008,Platinum
C-002263,Pune,411038,F,28,2025-03-23,False,False,WF-014,Bronze
C-002264,Navi Mumbai,400706,M,37,2024-03-08,False,False,WF-025,Gold
C-002265,Mumbai,400069,F,55,2025-07-21,False,False,WF-009,Gold
C-002266,Navi Mumbai,400709,F,46,2024-03-13,False,False,WF-023,Bronze
C-002267,Mumbai,400064,M,22,2026-01-15,False,False,WF-010,Bronze
C-002268,Pune,411001,F,57,2023-12-23,False,False,WF-014,Bronze
C-002269,Thane,400602,F,41,2025-08-13,False,False,WF-020,Silver
C-002270,Thane,400602,F,23,2024-07-28,False,False,WF-019,Gold
C-002271,Mumbai,400076,F,35,2025-08-31,False,False,WF-009,Bronze
C-002272,Goa,403001,M,53,2023-10-14,False,False,WF-028,Bronze
C-002273,Navi Mumbai,400703,M,54,2024-06-04,False,False,WF-025,Silver
C-002274,Thane,400602,F,67,2026-03-12,False,False,WF-020,Silver
C-002275,Mumbai,400001,F,48,2026-04-13,False,True,WF-011,Bronze
C-002276,Mumbai,400076,M,44,2025-09-08,False,False,WF-009,Silver
C-002277,Mumbai,400064,F,64,2025-06-27,False,False,WF-002,Bronze
C-002278,Mumbai,400072,M,30,2024-01-25,True,False,WF-012,Gold
C-002279,Pune,411045,F,18,2024-08-08,False,False,WF-016,Bronze
C-002280,Thane,400610,F,34,2025-09-21,False,False,WF-019,Silver
C-002281,Navi Mumbai,400703,F,52,2023-05-03,False,False,WF-025,Bronze
C-002282,Navi Mumbai,400703,M,52,2023-05-07,False,False,WF-023,Silver
C-002283,Thane,400601,F,18,2023-11-07,False,False,WF-021,Silver
C-002284,Mumbai,400097,M,44,2025-09-28,False,False,WF-005,Silver
C-002285,Nashik,422001,M,18,2025-12-27,False,False,WF-026,Bronze
C-002286,Mumbai,400058,F,27,2025-10-28,False,False,WF-010,Bronze
C-002287,Mumbai,400064,M,42,2025-08-30,True,False,WF-011,Silver
C-002288,Bengaluru,560034,F,18,2023-10-24,False,False,WF-029,Bronze
C-002289,Mumbai,400080,F,31,2025-02-10,False,False,WF-005,Bronze
C-002290,Pune,411014,M,47,2025-07-17,True,False,WF-017,Silver
C-002291,Thane,400610,F,31,2023-11-30,False,False,WF-019,Bronze
C-002292,Goa,403001,M,18,2023-08-25,False,True,WF-028,Silver
C-002293,Mumbai,400053,F,48,2023-09-28,False,False,WF-007,Silver
C-002294,Navi Mumbai,400706,F,51,2024-12-19,False,False,WF-024,Gold
C-002295,Thane,400607,F,68,2025-10-02,False,False,WF-020,Bronze
C-002296,Bengaluru,560001,M,39,2025-12-25,False,False,WF-030,Silver
C-002297,Mumbai,400069,M,18,2024-07-27,False,False,WF-002,Gold
C-002298,Pune,411045,M,37,2023-06-05,False,False,WF-018,Bronze
C-002299,Thane,400602,M,44,2025-12-26,False,False,WF-021,Silver
C-002300,Thane,400607,M,49,2025-03-01,True,False,WF-020,Bronze
C-002301,Navi Mumbai,400709,F,42,2024-08-16,False,False,WF-024,Bronze
C-002302,Pune,411038,M,32,2026-01-05,False,False,WF-018,Silver
C-002303,Pune,411038,M,41,2025-08-21,True,False,WF-013,Bronze
C-002304,Thane,400610,M,32,2023-06-24,False,False,WF-019,Silver
C-002305,Mumbai,400072,M,18,2023-10-15,False,False,WF-008,Silver
C-002306,Mumbai,400064,F,61,2025-11-16,False,False,WF-010,Bronze
C-002307,Pune,411004,F,28,2024-11-25,False,False,WF-013,Bronze
C-002308,Mumbai,400072,F,39,2025-11-06,False,False,WF-004,Gold
C-002309,Bengaluru,560001,M,32,2025-05-05,True,False,WF-030,Bronze
C-002310,Mumbai,400069,M,37,2023-08-03,False,False,WF-007,Platinum
C-002311,Mumbai,400072,M,30,2023-09-29,False,False,WF-011,Bronze
C-002312,Mumbai,400080,M,41,2023-11-10,True,False,WF-007,Bronze
C-002313,Goa,403001,F,40,2023-12-30,False,False,WF-028,Bronze
C-002314,Pune,411001,F,46,2024-05-01,True,False,WF-014,Gold
C-002315,Mumbai,400064,M,31,2023-07-30,False,True,WF-011,Gold
C-002316,Mumbai,400097,M,26,2025-08-16,False,False,WF-006,Gold
C-002317,Goa,403001,F,41,2024-07-05,False,False,WF-028,Platinum
C-002318,Nashik,422001,Other,46,2024-05-20,True,False,WF-026,Platinum
C-002319,Mumbai,400080,F,30,2024-09-19,False,True,WF-006,Bronze
C-002320,Mumbai,400092,M,32,2023-07-27,False,False,WF-001,Bronze
C-002321,Pune,411001,M,45,2024-10-23,False,False,WF-013,Silver
C-002322,Pune,411014,M,36,2023-11-29,True,False,WF-013,Silver
C-002323,Mumbai,400080,M,49,2023-09-24,False,False,WF-009,Gold
C-002324,Navi Mumbai,400703,M,48,2024-08-17,False,False,WF-025,Platinum
C-002325,Mumbai,400064,F,33,2024-03-22,False,False,WF-006,Silver
C-002326,Goa,403001,M,30,2025-01-17,False,False,WF-028,Gold
C-002327,Thane,400607,M,37,2024-12-10,False,True,WF-022,Silver
C-002328,Goa,403001,F,35,2023-12-18,False,False,WF-028,Silver
C-002329,Mumbai,400058,M,66,2023-10-30,False,False,WF-004,Silver
C-002330,Mumbai,400058,M,34,2024-11-24,False,False,WF-010,Silver
C-002331,Bengaluru,560034,F,18,2023-11-21,False,False,WF-029,Bronze
C-002332,Nashik,422005,F,61,2023-08-03,False,False,WF-027,Bronze
C-002333,Nashik,422005,F,50,2023-12-23,False,False,WF-027,Gold
C-002334,Bengaluru,560034,F,45,2023-09-30,False,False,WF-029,Bronze
C-002335,Nashik,422001,M,37,2026-04-23,True,False,WF-026,Bronze
C-002336,Mumbai,400097,F,35,2025-02-07,False,False,WF-003,Bronze
C-002337,Mumbai,400080,M,32,2025-04-06,True,False,WF-007,Silver
C-002338,Mumbai,400072,F,25,2023-08-09,False,False,WF-003,Bronze
C-002339,Thane,400601,F,44,2024-05-05,False,False,WF-020,Bronze
C-002340,Bengaluru,560001,F,18,2023-06-21,False,False,WF-029,Platinum
C-002341,Pune,411001,F,20,2026-02-24,False,False,WF-018,Silver
C-002342,Pune,411038,F,18,2025-10-31,False,False,WF-018,Bronze
C-002343,Nashik,422005,M,30,2023-06-28,False,False,WF-027,Bronze
C-002344,Mumbai,400064,M,42,2024-08-20,False,False,WF-001,Silver
C-002345,Mumbai,400058,F,68,2023-10-29,False,True,WF-006,Gold
C-002346,Navi Mumbai,400703,F,38,2023-09-16,False,False,WF-025,Silver
C-002347,Thane,400602,M,18,2025-12-23,True,False,WF-019,Bronze
C-002348,Mumbai,400058,F,31,2024-11-07,False,False,WF-005,Silver
C-002349,Mumbai,400097,M,30,2025-08-16,True,False,WF-007,Bronze
C-002350,Thane,400602,M,22,2023-09-08,False,False,WF-021,Platinum
C-002351,Pune,411038,F,47,2023-10-04,False,False,WF-016,Bronze
C-002352,Pune,411001,M,30,2024-02-15,False,False,WF-017,Gold
C-002353,Bengaluru,560001,F,20,2023-10-06,False,False,WF-029,Bronze
C-002354,Thane,400602,M,22,2024-10-02,False,False,WF-020,Bronze
C-002355,Navi Mumbai,400703,M,57,2023-06-30,False,False,WF-025,Bronze
C-002356,Nashik,422001,M,57,2023-10-23,False,False,WF-027,Bronze
C-002357,Mumbai,400050,F,51,2025-02-28,True,False,WF-009,Platinum
C-002358,Nashik,422001,M,19,2025-12-12,False,False,WF-026,Bronze
C-002359,Thane,400601,F,32,2024-02-22,False,False,WF-020,Platinum
C-002360,Thane,400607,F,24,2024-10-24,False,False,WF-020,Bronze
C-002361,Mumbai,400069,M,29,2025-10-07,False,False,WF-001,Bronze
C-002362,Nashik,422005,F,26,2025-09-18,False,False,WF-026,Bronze
C-002363,Goa,403001,F,24,2023-11-16,True,False,WF-028,Bronze
C-002364,Mumbai,400069,F,38,2026-03-23,False,False,WF-009,Silver
C-002365,Navi Mumbai,400703,M,40,2023-08-09,False,False,WF-023,Silver
C-002366,Goa,403001,F,29,2025-09-07,False,False,WF-028,Bronze
C-002367,Mumbai,400050,M,28,2025-08-02,False,True,WF-007,Silver
C-002368,Goa,403001,F,37,2023-09-07,True,False,WF-028,Silver
C-002369,Bengaluru,560001,F,27,2025-12-18,False,False,WF-030,Bronze
C-002370,Navi Mumbai,400709,M,50,2026-03-19,True,False,WF-024,Bronze
C-002371,Pune,411045,F,40,2024-06-21,False,False,WF-018,Gold
C-002372,Navi Mumbai,400706,M,42,2024-06-12,False,False,WF-024,Silver
C-002373,Mumbai,400092,F,52,2025-06-29,False,False,WF-009,Silver
C-002374,Navi Mumbai,400703,F,52,2024-10-12,True,False,WF-025,Platinum
C-002375,Thane,400601,M,32,2023-06-30,False,False,WF-022,Platinum
C-002376,Pune,411004,M,32,2024-07-22,False,False,WF-016,Bronze
C-002377,Mumbai,400086,M,31,2024-02-23,False,False,WF-011,Bronze
C-002378,Nashik,422005,Other,23,2024-02-16,False,False,WF-027,Bronze
C-002379,Mumbai,400064,M,45,2025-06-22,False,False,WF-004,Gold
C-002380,Navi Mumbai,400706,F,18,2023-05-16,False,False,WF-024,Bronze
C-002381,Bengaluru,560034,M,18,2024-01-15,False,False,WF-030,Gold
C-002382,Mumbai,400097,F,20,2024-02-24,False,True,WF-009,Bronze
C-002383,Thane,400602,F,46,2023-11-24,False,False,WF-020,Bronze
C-002384,Mumbai,400050,F,41,2025-03-06,False,False,WF-011,Silver
C-002385,Goa,403001,Other,57,2025-12-12,False,False,WF-028,Silver
C-002386,Nashik,422005,F,38,2026-02-14,False,False,WF-026,Gold
C-002387,Thane,400601,F,45,2024-05-10,False,False,WF-019,Gold
C-002388,Pune,411038,F,36,2023-10-05,False,False,WF-014,Bronze
C-002389,Nashik,422005,M,26,2026-01-13,False,False,WF-027,Silver
C-002390,Bengaluru,560001,M,50,2024-09-03,False,False,WF-029,Gold
C-002391,Mumbai,400069,M,42,2025-03-19,False,False,WF-010,Gold
C-002392,Nashik,422005,M,40,2025-10-01,False,False,WF-027,Gold
C-002393,Bengaluru,560034,F,46,2023-10-25,False,False,WF-029,Bronze
C-002394,Navi Mumbai,400709,F,32,2023-09-26,True,False,WF-024,Gold
C-002395,Mumbai,400058,F,35,2024-06-18,False,False,WF-011,Bronze
C-002396,Pune,411001,M,37,2024-12-16,False,False,WF-015,Silver
C-002397,Navi Mumbai,400706,M,60,2023-11-16,False,True,WF-025,Bronze
C-002398,Thane,400610,M,37,2023-11-30,False,False,WF-022,Bronze
C-002399,Pune,411004,M,64,2025-12-22,True,True,WF-015,Bronze
C-002400,Thane,400602,M,30,2025-05-06,False,False,WF-022,Bronze
C-002401,Navi Mumbai,400706,M,27,2023-12-05,False,False,WF-023,Silver
C-002402,Navi Mumbai,400706,M,44,2024-10-16,False,False,WF-024,Silver
C-002403,Mumbai,400058,M,45,2025-09-29,False,True,WF-009,Silver
C-002404,Mumbai,400050,M,26,2026-02-15,True,True,WF-001,Silver
C-002405,Mumbai,400053,F,32,2023-08-03,False,False,WF-010,Silver
C-002406,Goa,403001,F,39,2025-09-25,False,False,WF-028,Gold
C-002407,Mumbai,400058,M,34,2023-05-30,False,False,WF-011,Gold
C-002408,Bengaluru,560001,M,41,2023-08-04,False,False,WF-029,Platinum
C-002409,Navi Mumbai,400703,F,55,2023-06-26,False,False,WF-024,Bronze
C-002410,Bengaluru,560034,M,19,2024-02-18,False,False,WF-029,Gold
C-002411,Pune,411004,F,23,2024-03-03,False,False,WF-013,Bronze
C-002412,Mumbai,400080,M,39,2025-06-07,False,False,WF-003,Bronze
C-002413,Goa,403001,M,37,2023-10-07,True,False,WF-028,Bronze
C-002414,Thane,400607,M,49,2025-06-15,False,False,WF-020,Bronze
C-002415,Mumbai,400001,M,33,2024-07-16,False,False,WF-012,Gold
C-002416,Goa,403001,M,38,2023-10-28,False,False,WF-028,Silver
C-002417,Mumbai,400092,M,31,2025-11-16,True,False,WF-010,Gold
C-002418,Mumbai,400072,F,24,2025-05-06,True,False,WF-004,Bronze
C-002419,Thane,400602,M,21,2025-10-01,False,False,WF-019,Bronze
C-002420,Mumbai,400076,F,59,2023-09-30,False,False,WF-012,Bronze
C-002421,Navi Mumbai,400703,F,18,2023-07-28,False,False,WF-023,Gold
C-002422,Pune,411045,F,42,2024-11-23,True,False,WF-015,Silver
C-002423,Mumbai,400097,F,18,2025-11-19,False,False,WF-008,Silver
C-002424,Goa,403001,F,56,2026-02-20,False,False,WF-028,Silver
C-002425,Mumbai,400086,F,35,2024-01-04,False,False,WF-002,Silver
C-002426,Navi Mumbai,400703,M,51,2025-10-19,False,True,WF-024,Silver
C-002427,Nashik,422001,Other,29,2025-08-30,False,False,WF-027,Bronze
C-002428,Mumbai,400069,M,25,2026-04-23,False,False,WF-004,Silver
C-002429,Mumbai,400053,F,30,2024-12-21,False,False,WF-004,Bronze
C-002430,Mumbai,400058,M,55,2025-12-08,False,False,WF-001,Bronze
C-002431,Bengaluru,560001,M,40,2023-10-04,False,False,WF-029,Bronze
C-002432,Bengaluru,560001,F,43,2025-12-30,False,False,WF-029,Platinum
C-002433,Mumbai,400080,M,64,2023-05-24,False,False,WF-012,Bronze
C-002434,Bengaluru,560034,M,18,2024-05-02,False,False,WF-030,Bronze
C-002435,Mumbai,400080,M,46,2023-10-02,False,False,WF-005,Bronze
C-002436,Mumbai,400086,M,18,2026-03-26,False,False,WF-002,Gold
C-002437,Navi Mumbai,400709,M,20,2025-04-24,False,False,WF-023,Bronze
C-002438,Goa,403001,F,38,2024-01-17,False,False,WF-028,Bronze
C-002439,Thane,400602,F,49,2025-11-17,False,False,WF-022,Bronze
C-002440,Goa,403001,M,23,2023-12-20,False,False,WF-028,Silver
C-002441,Navi Mumbai,400703,F,34,2023-07-11,False,False,WF-023,Platinum
C-002442,Mumbai,400076,M,60,2026-03-07,False,False,WF-011,Bronze
C-002443,Thane,400602,M,28,2025-12-29,False,False,WF-019,Bronze
C-002444,Mumbai,400069,F,39,2024-01-30,False,False,WF-004,Gold
C-002445,Goa,403001,F,18,2023-09-08,False,False,WF-028,Bronze
C-002446,Mumbai,400001,M,29,2025-06-12,False,True,WF-012,Bronze
C-002447,Mumbai,400058,F,18,2023-12-21,False,False,WF-012,Bronze
C-002448,Mumbai,400072,M,42,2023-05-16,False,False,WF-007,Silver
C-002449,Pune,411038,M,39,2023-05-08,False,False,WF-015,Gold
C-002450,Mumbai,400058,F,46,2025-05-03,True,False,WF-005,Silver
C-002451,Bengaluru,560034,F,62,2026-02-14,True,False,WF-029,Bronze
C-002452,Mumbai,400072,M,19,2023-05-19,True,False,WF-007,Silver
C-002453,Bengaluru,560034,F,26,2025-01-04,False,False,WF-030,Bronze
C-002454,Goa,403001,M,41,2024-10-28,False,True,WF-028,Silver
C-002455,Mumbai,400097,F,27,2023-08-22,True,False,WF-009,Gold
C-002456,Mumbai,400097,F,47,2025-07-16,False,True,WF-011,Silver
C-002457,Thane,400602,M,33,2025-11-13,False,False,WF-022,Silver
C-002458,Navi Mumbai,400703,M,56,2025-05-20,False,False,WF-023,Silver
C-002459,Pune,411014,F,40,2024-09-29,False,False,WF-016,Gold
C-002460,Thane,400610,F,28,2024-11-17,True,False,WF-019,Bronze
C-002461,Mumbai,400076,F,44,2023-08-05,False,False,WF-003,Bronze
C-002462,Mumbai,400097,M,31,2023-07-06,False,False,WF-002,Bronze
C-002463,Navi Mumbai,400703,M,55,2023-07-30,False,False,WF-024,Silver
C-002464,Bengaluru,560001,M,55,2023-06-20,False,False,WF-029,Silver
C-002465,Navi Mumbai,400709,M,18,2026-02-19,True,False,WF-025,Bronze
C-002466,Goa,403001,M,61,2024-10-14,False,False,WF-028,Silver
C-002467,Nashik,422001,F,48,2026-01-23,False,False,WF-027,Bronze
C-002468,Mumbai,400001,M,25,2025-03-23,False,False,WF-011,Gold
C-002469,Pune,411045,M,44,2023-10-16,False,False,WF-014,Bronze
C-002470,Thane,400601,F,38,2023-12-17,False,False,WF-021,Bronze
C-002471,Mumbai,400064,F,19,2025-11-24,False,False,WF-005,Silver
C-002472,Pune,411004,F,31,2024-03-14,False,False,WF-018,Bronze
C-002473,Bengaluru,560001,M,29,2023-06-06,False,False,WF-029,Gold
C-002474,Nashik,422005,F,33,2025-04-02,False,False,WF-026,Gold
C-002475,Thane,400601,F,57,2024-01-15,False,False,WF-021,Bronze
C-002476,Mumbai,400092,F,23,2023-11-09,False,False,WF-001,Bronze
C-002477,Pune,411045,F,18,2023-10-19,False,False,WF-017,Bronze
C-002478,Navi Mumbai,400709,M,25,2025-01-31,False,False,WF-025,Bronze
C-002479,Mumbai,400076,M,42,2024-06-08,False,False,WF-003,Bronze
C-002480,Nashik,422001,F,18,2024-01-17,True,False,WF-026,Silver
C-002481,Pune,411038,F,18,2026-02-24,False,False,WF-018,Bronze
C-002482,Goa,403001,M,30,2023-12-15,True,False,WF-028,Bronze
C-002483,Bengaluru,560001,F,34,2024-08-06,False,False,WF-029,Bronze
C-002484,Navi Mumbai,400703,F,53,2023-06-10,False,False,WF-024,Bronze
C-002485,Mumbai,400080,M,40,2025-05-17,True,False,WF-007,Silver
C-002486,Mumbai,400072,M,33,2023-07-25,False,False,WF-005,Bronze
C-002487,Mumbai,400097,M,42,2023-07-04,False,False,WF-011,Bronze
C-002488,Goa,403001,M,39,2023-06-26,False,False,WF-028,Bronze
C-002489,Mumbai,400092,F,40,2024-10-20,False,False,WF-003,Silver
C-002490,Mumbai,400076,F,18,2024-11-09,False,False,WF-002,Gold
C-002491,Mumbai,400064,F,19,2026-03-04,False,False,WF-011,Bronze
C-002492,Mumbai,400050,F,55,2025-08-18,False,False,WF-002,Silver
C-002493,Pune,411038,F,53,2026-01-28,True,False,WF-017,Silver
C-002494,Bengaluru,560034,F,35,2023-08-24,False,False,WF-029,Silver
C-002495,Mumbai,400092,F,18,2024-07-15,False,False,WF-006,Bronze
C-002496,Pune,411021,M,49,2024-03-27,False,True,WF-015,Silver
C-002497,Mumbai,400053,F,23,2024-05-01,False,False,WF-006,Bronze
C-002498,Thane,400601,F,30,2024-05-24,False,False,WF-021,Silver
C-002499,Thane,400610,M,43,2023-08-17,False,False,WF-021,Bronze
C-002500,Navi Mumbai,400709,M,30,2025-12-21,False,False,WF-024,Silver
C-002501,Goa,403001,M,44,2024-03-31,True,False,WF-028,Bronze
C-002502,Mumbai,400001,F,38,2026-01-16,True,False,WF-002,Bronze
C-002503,Mumbai,400086,M,33,2024-11-20,False,False,WF-012,Bronze
C-002504,Pune,411004,M,18,2026-02-26,False,False,WF-016,Bronze
C-002505,Mumbai,400053,F,26,2024-03-27,False,False,WF-001,Gold
C-002506,Mumbai,400072,M,33,2024-11-22,False,False,WF-007,Bronze
C-002507,Pune,411038,M,26,2025-06-20,False,False,WF-014,Silver
C-002508,Mumbai,400092,F,22,2023-08-01,False,True,WF-010,Bronze
C-002509,Mumbai,400076,M,30,2023-07-29,False,False,WF-010,Bronze
C-002510,Bengaluru,560001,M,32,2023-12-25,False,False,WF-030,Gold
C-002511,Goa,403001,F,31,2026-04-23,False,False,WF-028,Gold
C-002512,Pune,411004,F,45,2025-11-07,False,False,WF-018,Gold
C-002513,Pune,411001,M,32,2023-11-01,False,False,WF-018,Gold
C-002514,Bengaluru,560034,F,38,2023-10-07,False,False,WF-030,Bronze
C-002515,Navi Mumbai,400703,M,71,2024-01-24,False,False,WF-023,Silver
C-002516,Mumbai,400092,M,18,2025-06-28,False,False,WF-004,Silver
C-002517,Thane,400610,M,20,2023-11-29,False,False,WF-022,Bronze
C-002518,Navi Mumbai,400706,F,62,2023-11-15,False,False,WF-024,Bronze
C-002519,Pune,411021,M,60,2026-03-31,False,False,WF-013,Bronze
C-002520,Navi Mumbai,400709,M,34,2024-05-27,False,True,WF-024,Silver
C-002521,Navi Mumbai,400706,M,67,2024-07-20,False,False,WF-023,Bronze
C-002522,Mumbai,400097,M,18,2024-01-20,False,False,WF-004,Bronze
C-002523,Thane,400601,M,24,2023-09-03,False,False,WF-019,Bronze
C-002524,Nashik,422005,M,48,2025-10-26,False,False,WF-026,Bronze
C-002525,Pune,411045,F,60,2023-10-22,False,False,WF-013,Bronze
C-002526,Pune,411021,M,48,2025-08-12,False,True,WF-016,Gold
C-002527,Navi Mumbai,400709,M,27,2023-12-03,False,True,WF-024,Bronze
C-002528,Pune,411014,F,30,2025-02-13,False,False,WF-017,Silver
C-002529,Thane,400601,M,34,2024-10-14,False,False,WF-019,Bronze
C-002530,Mumbai,400069,F,38,2024-09-30,False,False,WF-003,Bronze
C-002531,Navi Mumbai,400709,M,18,2025-12-09,False,False,WF-024,Gold
C-002532,Navi Mumbai,400703,M,32,2023-11-18,False,True,WF-023,Bronze
C-002533,Navi Mumbai,400706,F,56,2023-11-21,False,False,WF-024,Bronze
C-002534,Goa,403001,M,52,2025-05-04,False,False,WF-028,Bronze
C-002535,Mumbai,400092,F,46,2025-03-05,True,True,WF-002,Bronze
C-002536,Mumbai,400076,F,18,2025-12-11,False,False,WF-009,Gold
C-002537,Bengaluru,560034,F,18,2024-01-18,False,False,WF-029,Bronze
C-002538,Mumbai,400050,F,37,2025-04-07,True,False,WF-012,Bronze
C-002539,Mumbai,400097,M,21,2025-06-04,False,False,WF-003,Silver
C-002540,Thane,400607,F,34,2024-03-23,False,False,WF-021,Silver
C-002541,Mumbai,400053,F,33,2024-11-03,False,False,WF-001,Silver
C-002542,Pune,411004,F,23,2025-04-24,False,True,WF-014,Bronze
C-002543,Pune,411038,F,35,2023-11-25,True,False,WF-016,Bronze
C-002544,Nashik,422001,F,58,2023-08-04,False,False,WF-026,Bronze
C-002545,Mumbai,400058,F,25,2024-06-14,True,False,WF-005,Gold
C-002546,Goa,403001,F,44,2023-09-10,False,False,WF-028,Bronze
C-002547,Mumbai,400072,F,42,2025-01-15,False,False,WF-005,Bronze
C-002548,Mumbai,400097,M,52,2024-02-11,False,False,WF-010,Silver
C-002549,Pune,411045,M,54,2026-01-25,False,False,WF-013,Bronze
C-002550,Mumbai,400069,F,36,2026-01-17,False,False,WF-011,Silver
C-002551,Goa,403001,F,35,2025-01-06,False,False,WF-028,Bronze
C-002552,Mumbai,400080,F,18,2025-10-10,False,False,WF-003,Bronze
C-002553,Navi Mumbai,400706,M,26,2025-06-29,False,False,WF-023,Silver
C-002554,Mumbai,400072,F,18,2025-07-02,False,False,WF-011,Gold
C-002555,Nashik,422001,F,21,2023-09-06,False,False,WF-026,Bronze
C-002556,Mumbai,400064,M,50,2025-06-19,False,False,WF-009,Gold
C-002557,Bengaluru,560001,F,29,2024-03-15,False,False,WF-030,Silver
C-002558,Pune,411001,F,50,2025-06-03,False,False,WF-013,Bronze
C-002559,Pune,411045,M,53,2023-11-23,False,False,WF-018,Silver
C-002560,Nashik,422005,M,64,2023-11-18,False,False,WF-027,Silver
C-002561,Thane,400601,F,55,2023-07-13,False,False,WF-019,Gold
C-002562,Bengaluru,560034,F,25,2026-01-03,False,False,WF-030,Bronze
C-002563,Goa,403001,F,54,2025-05-19,False,False,WF-028,Bronze
C-002564,Nashik,422001,M,47,2023-10-04,False,False,WF-027,Silver
C-002565,Mumbai,400069,F,74,2024-07-29,True,False,WF-004,Bronze
C-002566,Mumbai,400086,F,24,2025-07-31,False,False,WF-006,Silver
C-002567,Bengaluru,560001,F,55,2023-08-24,False,False,WF-030,Bronze
C-002568,Thane,400602,M,29,2025-08-29,False,False,WF-021,Silver
C-002569,Nashik,422001,M,19,2024-07-25,False,False,WF-027,Bronze
C-002570,Thane,400601,F,49,2025-03-10,False,False,WF-020,Bronze
C-002571,Pune,411021,M,38,2023-12-11,False,False,WF-013,Gold
C-002572,Thane,400607,F,40,2025-10-22,False,True,WF-022,Bronze
C-002573,Goa,403001,F,33,2023-11-02,False,False,WF-028,Silver
C-002574,Nashik,422005,M,38,2024-05-20,False,False,WF-027,Silver
C-002575,Pune,411045,F,45,2023-09-16,False,False,WF-015,Gold
C-002576,Mumbai,400076,F,51,2023-12-05,True,False,WF-005,Silver
C-002577,Nashik,422005,F,41,2024-08-02,False,False,WF-026,Silver
C-002578,Nashik,422005,F,54,2024-05-21,False,False,WF-027,Silver
C-002579,Thane,400607,M,43,2023-05-28,True,False,WF-020,Gold
C-002580,Navi Mumbai,400709,M,39,2025-07-20,False,False,WF-025,Bronze
C-002581,Thane,400601,F,45,2024-08-16,False,False,WF-021,Bronze
C-002582,Goa,403001,F,38,2023-08-03,True,False,WF-028,Bronze
C-002583,Mumbai,400072,M,25,2024-02-20,False,False,WF-001,Bronze
C-002584,Mumbai,400080,F,31,2024-10-24,False,False,WF-005,Bronze
C-002585,Pune,411021,M,27,2026-03-14,False,False,WF-018,Silver
C-002586,Mumbai,400072,M,28,2023-10-17,False,False,WF-001,Bronze
C-002587,Mumbai,400069,M,35,2023-05-21,False,True,WF-002,Bronze
