store_id,product_id,snapshot_date,stock_on_hand,reorder_point,is_out_of_stock,days_out_of_stock
WF-026,P-00198,2026-03-12,12,16,False,0
WF-026,P-00199,2026-03-12,16,25,False,0
WF-026,P-00200,2026-03-12,3,20,False,0
WF-027,P-00001,2026-03-12,35,23,False,0
WF-027,P-00002,2026-03-12,110,29,False,0
WF-027,P-00003,2026-03-12,27,24,False,0
WF-027,P-00004,2026-03-12,49,26,False,0
WF-027,P-00005,2026-03-12,11,28,False,0
WF-027,P-00006,2026-03-12,9,16,False,0
WF-027,P-00007,2026-03-12,66,23,False,0
WF-027,P-00008,2026-03-12,91,25,False,0
WF-027,P-00009,2026-03-12,106,16,False,0
WF-027,P-00010,2026-03-12,132,12,False,0
WF-027,P-00011,2026-03-12,197,26,False,0
WF-027,P-00012,2026-03-12,1,26,False,0
WF-027,P-00013,2026-03-12,27,11,False,0
WF-027,P-00014,2026-03-12,13,18,False,0
WF-027,P-00015,2026-03-12,33,14,False,0
WF-027,P-00016,2026-03-12,13,18,False,0
WF-027,P-00017,2026-03-12,10,25,False,0
WF-027,P-00018,2026-03-12,18,11,False,0
WF-027,P-00019,2026-03-12,52,15,False,0
WF-027,P-00020,2026-03-12,42,18,False,0
WF-027,P-00021,2026-03-12,4,14,False,0
WF-027,P-00022,2026-03-12,100,27,False,0
WF-027,P-00023,2026-03-12,45,13,False,0
WF-027,P-00024,2026-03-12,13,15,False,0
WF-027,P-00025,2026-03-12,59,19,False,0
WF-027,P-00026,2026-03-12,9,21,False,0
WF-027,P-00027,2026-03-12,96,28,False,0
WF-027,P-00028,2026-03-12,31,20,False,0
WF-027,P-00029,2026-03-12,48,11,False,0
WF-027,P-00030,2026-03-12,0,19,True,5
WF-027,P-00031,2026-03-12,5,29,False,0
WF-027,P-00032,2026-03-12,21,12,False,0
WF-027,P-00033,2026-03-12,15,12,False,0
WF-027,P-00034,2026-03-12,5,16,False,0
WF-027,P-00035,2026-03-12,0,20,True,2
WF-027,P-00036,2026-03-12,69,28,False,0
WF-027,P-00037,2026-03-12,8,26,False,0
WF-027,P-00038,2026-03-12,48,21,False,0
WF-027,P-00039,2026-03-12,46,18,False,0
WF-027,P-00040,2026-03-12,34,18,False,0
WF-027,P-00041,2026-03-12,25,13,False,0
WF-027,P-00042,2026-03-12,80,20,False,0
WF-027,P-00043,2026-03-12,223,15,False,0
WF-027,P-00044,2026-03-12,1,17,False,0
WF-027,P-00045,2026-03-12,43,27,False,0
WF-027,P-00046,2026-03-12,2,11,False,0
WF-027,P-00047,2026-03-12,102,14,False,0
WF-027,P-00048,2026-03-12,91,18,False,0
WF-027,P-00049,2026-03-12,0,11,True,12
WF-027,P-00050,2026-03-12,81,16,False,0
WF-027,P-00051,2026-03-12,57,22,False,0
WF-027,P-00052,2026-03-12,20,24,False,0
WF-027,P-00053,2026-03-12,36,21,False,0
WF-027,P-00054,2026-03-12,0,20,True,10
WF-027,P-00055,2026-03-12,181,19,False,0
WF-027,P-00056,2026-03-12,5,25,False,0
WF-027,P-00057,2026-03-12,161,14,False,0
WF-027,P-00058,2026-03-12,114,16,False,0
WF-027,P-00059,2026-03-12,23,10,False,0
WF-027,P-00060,2026-03-12,1,10,False,0
WF-027,P-00061,2026-03-12,16,22,False,0
WF-027,P-00062,2026-03-12,45,15,False,0
WF-027,P-00063,2026-03-12,23,21,False,0
WF-027,P-00064,2026-03-12,14,14,False,0
WF-027,P-00065,2026-03-12,20,20,False,0
WF-027,P-00066,2026-03-12,92,26,False,0
WF-027,P-00067,2026-03-12,28,24,False,0
WF-027,P-00068,2026-03-12,63,21,False,0
WF-027,P-00069,2026-03-12,143,19,False,0
WF-027,P-00070,2026-03-12,36,14,False,0
WF-027,P-00071,2026-03-12,0,21,True,8
WF-027,P-00072,2026-03-12,25,10,False,0
WF-027,P-00073,2026-03-12,27,12,False,0
WF-027,P-00074,2026-03-12,38,16,False,0
WF-027,P-00075,2026-03-12,4,23,False,0
WF-027,P-00076,2026-03-12,3,17,False,0
WF-027,P-00077,2026-03-12,49,10,False,0
WF-027,P-00078,2026-03-12,0,28,True,1
WF-027,P-00079,2026-03-12,37,20,False,0
WF-027,P-00080,2026-03-12,8,18,False,0
WF-027,P-00081,2026-03-12,57,28,False,0
WF-027,P-00082,2026-03-12,22,23,False,0
WF-027,P-00083,2026-03-12,66,24,False,0
WF-027,P-00084,2026-03-12,6,20,False,0
WF-027,P-00085,2026-03-12,37,11,False,0
WF-027,P-00086,2026-03-12,196,25,False,0
WF-027,P-00087,2026-03-12,0,20,True,3
WF-027,P-00088,2026-03-12,15,21,False,0
WF-027,P-00089,2026-03-12,57,12,False,0
WF-027,P-00090,2026-03-12,46,13,False,0
WF-027,P-00091,2026-03-12,64,26,False,0
WF-027,P-00092,2026-03-12,69,11,False,0
WF-027,P-00093,2026-03-12,0,18,True,13
WF-027,P-00094,2026-03-12,37,27,False,0
WF-027,P-00095,2026-03-12,3,29,False,0
WF-027,P-00096,2026-03-12,45,19,False,0
WF-027,P-00097,2026-03-12,77,24,False,0
WF-027,P-00098,2026-03-12,5,11,False,0
WF-027,P-00099,2026-03-12,19,27,False,0
WF-027,P-00100,2026-03-12,140,18,False,0
WF-027,P-00101,2026-03-12,176,23,False,0
WF-027,P-00102,2026-03-12,75,14,False,0
WF-027,P-00103,2026-03-12,47,20,False,0
WF-027,P-00104,2026-03-12,33,15,False,0
WF-027,P-00105,2026-03-12,35,19,False,0
WF-027,P-00106,2026-03-12,69,18,False,0
WF-027,P-00107,2026-03-12,21,26,False,0
WF-027,P-00108,2026-03-12,13,10,False,0
WF-027,P-00109,2026-03-12,16,13,False,0
WF-027,P-00110,2026-03-12,1,29,False,0
WF-027,P-00111,2026-03-12,8,19,False,0
WF-027,P-00112,2026-03-12,0,26,True,13
WF-027,P-00113,2026-03-12,112,21,False,0
WF-027,P-00114,2026-03-12,18,11,False,0
WF-027,P-00115,2026-03-12,62,29,False,0
WF-027,P-00116,2026-03-12,29,24,False,0
WF-027,P-00117,2026-03-12,31,18,False,0
WF-027,P-00118,2026-03-12,24,16,False,0
WF-027,P-00119,2026-03-12,36,18,False,0
WF-027,P-00120,2026-03-12,174,15,False,0
WF-027,P-00121,2026-03-12,24,13,False,0
WF-027,P-00122,2026-03-12,176,15,False,0
WF-027,P-00123,2026-03-12,75,24,False,0
WF-027,P-00124,2026-03-12,31,10,False,0
WF-027,P-00125,2026-03-12,117,28,False,0
WF-027,P-00126,2026-03-12,40,12,False,0
WF-027,P-00127,2026-03-12,162,10,False,0
WF-027,P-00128,2026-03-12,36,17,False,0
WF-027,P-00129,2026-03-12,142,10,False,0
WF-027,P-00130,2026-03-12,317,18,False,0
WF-027,P-00131,2026-03-12,0,19,True,10
WF-027,P-00132,2026-03-12,68,16,False,0
WF-027,P-00133,2026-03-12,8,16,False,0
WF-027,P-00134,2026-03-12,8,14,False,0
WF-027,P-00135,2026-03-12,8,19,False,0
WF-027,P-00136,2026-03-12,30,13,False,0
WF-027,P-00137,2026-03-12,29,19,False,0
WF-027,P-00138,2026-03-12,1,18,False,0
WF-027,P-00139,2026-03-12,15,19,False,0
WF-027,P-00140,2026-03-12,93,11,False,0
WF-027,P-00141,2026-03-12,3,20,False,0
WF-027,P-00142,2026-03-12,76,10,False,0
WF-027,P-00143,2026-03-12,16,22,False,0
WF-027,P-00144,2026-03-12,18,28,False,0
WF-027,P-00145,2026-03-12,12,20,False,0
WF-027,P-00146,2026-03-12,32,16,False,0
WF-027,P-00147,2026-03-12,66,29,False,0
WF-027,P-00148,2026-03-12,67,21,False,0
WF-027,P-00149,2026-03-12,7,14,False,0
WF-027,P-00150,2026-03-12,17,19,False,0
WF-027,P-00151,2026-03-12,202,26,False,0
WF-027,P-00152,2026-03-12,0,26,True,1
WF-027,P-00153,2026-03-12,73,20,False,0
WF-027,P-00154,2026-03-12,18,12,False,0
WF-027,P-00155,2026-03-12,0,26,True,1
WF-027,P-00156,2026-03-12,218,16,False,0
WF-027,P-00157,2026-03-12,18,11,False,0
WF-027,P-00158,2026-03-12,85,23,False,0
WF-027,P-00159,2026-03-12,107,14,False,0
WF-027,P-00160,2026-03-12,43,11,False,0
WF-027,P-00161,2026-03-12,225,22,False,0
WF-027,P-00162,2026-03-12,240,22,False,0
WF-027,P-00163,2026-03-12,24,24,False,0
WF-027,P-00164,2026-03-12,11,28,False,0
WF-027,P-00165,2026-03-12,34,29,False,0
WF-027,P-00166,2026-03-12,65,12,False,0
WF-027,P-00167,2026-03-12,61,17,False,0
WF-027,P-00168,2026-03-12,120,19,False,0
WF-027,P-00169,2026-03-12,22,17,False,0
WF-027,P-00170,2026-03-12,58,25,False,0
WF-027,P-00171,2026-03-12,0,12,True,2
WF-027,P-00172,2026-03-12,38,23,False,0
WF-027,P-00173,2026-03-12,14,17,False,0
WF-027,P-00174,2026-03-12,82,16,False,0
WF-027,P-00175,2026-03-12,250,17,False,0
WF-027,P-00176,2026-03-12,225,25,False,0
WF-027,P-00177,2026-03-12,39,25,False,0
WF-027,P-00178,2026-03-12,16,20,False,0
WF-027,P-00179,2026-03-12,8,25,False,0
WF-027,P-00180,2026-03-12,46,13,False,0
WF-027,P-00181,2026-03-12,37,27,False,0
WF-027,P-00182,2026-03-12,22,21,False,0
WF-027,P-00183,2026-03-12,7,24,False,0
WF-027,P-00184,2026-03-12,114,28,False,0
WF-027,P-00185,2026-03-12,161,26,False,0
WF-027,P-00186,2026-03-12,80,15,False,0
WF-027,P-00187,2026-03-12,74,28,False,0
WF-027,P-00188,2026-03-12,41,13,False,0
WF-027,P-00189,2026-03-12,75,19,False,0
WF-027,P-00190,2026-03-12,113,22,False,0
WF-027,P-00191,2026-03-12,10,27,False,0
WF-027,P-00192,2026-03-12,0,18,True,9
WF-027,P-00193,2026-03-12,33,19,False,0
WF-027,P-00194,2026-03-12,213,14,False,0
WF-027,P-00195,2026-03-12,102,23,False,0
WF-027,P-00196,2026-03-12,10,24,False,0
WF-027,P-00197,2026-03-12,21,19,False,0
WF-027,P-00198,2026-03-12,36,10,False,0
WF-027,P-00199,2026-03-12,7,23,False,0
WF-027,P-00200,2026-03-12,121,24,False,0
WF-028,P-00001,2026-03-12,0,21,True,3
WF-028,P-00002,2026-03-12,93,19,False,0
WF-028,P-00003,2026-03-12,6,20,False,0
WF-028,P-00004,2026-03-12,0,14,True,6
WF-028,P-00005,2026-03-12,26,23,False,0
WF-028,P-00006,2026-03-12,24,24,False,0
WF-028,P-00007,2026-03-12,17,18,False,0
WF-028,P-00008,2026-03-12,14,28,False,0
WF-028,P-00009,2026-03-12,158,10,False,0
WF-028,P-00010,2026-03-12,54,10,False,0
WF-028,P-00011,2026-03-12,38,24,False,0
WF-028,P-00012,2026-03-12,61,28,False,0
WF-028,P-00013,2026-03-12,28,27,False,0
WF-028,P-00014,2026-03-12,121,19,False,0
WF-028,P-00015,2026-03-12,2,16,False,0
WF-028,P-00016,2026-03-12,53,14,False,0
WF-028,P-00017,2026-03-12,40,28,False,0
WF-028,P-00018,2026-03-12,26,23,False,0
WF-028,P-00019,2026-03-12,6,15,False,0
WF-028,P-00020,2026-03-12,76,25,False,0
WF-028,P-00021,2026-03-12,28,14,False,0
WF-028,P-00022,2026-03-12,74,10,False,0
WF-028,P-00023,2026-03-12,16,16,False,0
WF-028,P-00024,2026-03-12,65,13,False,0
WF-028,P-00025,2026-03-12,0,17,True,5
WF-028,P-00026,2026-03-12,65,13,False,0
WF-028,P-00027,2026-03-12,1,11,False,0
WF-028,P-00028,2026-03-12,13,16,False,0
WF-028,P-00029,2026-03-12,226,17,False,0
WF-028,P-00030,2026-03-12,244,23,False,0
WF-028,P-00031,2026-03-12,11,12,False,0
WF-028,P-00032,2026-03-12,36,28,False,0
WF-028,P-00033,2026-03-12,144,24,False,0
WF-028,P-00034,2026-03-12,38,18,False,0
WF-028,P-00035,2026-03-12,122,17,False,0
WF-028,P-00036,2026-03-12,17,12,False,0
WF-028,P-00037,2026-03-12,61,15,False,0
WF-028,P-00038,2026-03-12,122,19,False,0
WF-028,P-00039,2026-03-12,10,27,False,0
WF-028,P-00040,2026-03-12,1,11,False,0
WF-028,P-00041,2026-03-12,32,11,False,0
WF-028,P-00042,2026-03-12,23,10,False,0
WF-028,P-00043,2026-03-12,13,14,False,0
WF-028,P-00044,2026-03-12,4,26,False,0
WF-028,P-00045,2026-03-12,75,12,False,0
WF-028,P-00046,2026-03-12,14,15,False,0
WF-028,P-00047,2026-03-12,89,18,False,0
WF-028,P-00048,2026-03-12,7,22,False,0
WF-028,P-00049,2026-03-12,101,25,False,0
WF-028,P-00050,2026-03-12,40,29,False,0
WF-028,P-00051,2026-03-12,45,10,False,0
WF-028,P-00052,2026-03-12,3,27,False,0
WF-028,P-00053,2026-03-12,105,27,False,0
WF-028,P-00054,2026-03-12,59,18,False,0
WF-028,P-00055,2026-03-12,36,25,False,0
WF-028,P-00056,2026-03-12,97,25,False,0
WF-028,P-00057,2026-03-12,3,17,False,0
WF-028,P-00058,2026-03-12,45,23,False,0
WF-028,P-00059,2026-03-12,83,15,False,0
WF-028,P-00060,2026-03-12,35,15,False,0
WF-028,P-00061,2026-03-12,52,14,False,0
WF-028,P-00062,2026-03-12,23,11,False,0
WF-028,P-00063,2026-03-12,53,28,False,0
WF-028,P-00064,2026-03-12,53,15,False,0
WF-028,P-00065,2026-03-12,12,10,False,0
WF-028,P-00066,2026-03-12,19,12,False,0
WF-028,P-00067,2026-03-12,0,10,True,7
WF-028,P-00068,2026-03-12,2,25,False,0
WF-028,P-00069,2026-03-12,1,17,False,0
WF-028,P-00070,2026-03-12,26,26,False,0
WF-028,P-00071,2026-03-12,9,19,False,0
WF-028,P-00072,2026-03-12,49,12,False,0
WF-028,P-00073,2026-03-12,23,18,False,0
WF-028,P-00074,2026-03-12,1,25,False,0
WF-028,P-00075,2026-03-12,111,18,False,0
WF-028,P-00076,2026-03-12,44,13,False,0
WF-028,P-00077,2026-03-12,2,16,False,0
WF-028,P-00078,2026-03-12,0,18,True,2
WF-028,P-00079,2026-03-12,74,11,False,0
WF-028,P-00080,2026-03-12,46,15,False,0
WF-028,P-00081,2026-03-12,23,16,False,0
WF-028,P-00082,2026-03-12,36,23,False,0
WF-028,P-00083,2026-03-12,58,23,False,0
WF-028,P-00084,2026-03-12,92,29,False,0
WF-028,P-00085,2026-03-12,119,25,False,0
WF-028,P-00086,2026-03-12,14,10,False,0
WF-028,P-00087,2026-03-12,100,27,False,0
WF-028,P-00088,2026-03-12,23,27,False,0
WF-028,P-00089,2026-03-12,16,10,False,0
WF-028,P-00090,2026-03-12,36,18,False,0
WF-028,P-00091,2026-03-12,24,22,False,0
WF-028,P-00092,2026-03-12,60,29,False,0
WF-028,P-00093,2026-03-12,13,18,False,0
WF-028,P-00094,2026-03-12,46,15,False,0
WF-028,P-00095,2026-03-12,8,18,False,0
WF-028,P-00096,2026-03-12,41,24,False,0
WF-028,P-00097,2026-03-12,170,25,False,0
WF-028,P-00098,2026-03-12,0,13,True,4
WF-028,P-00099,2026-03-12,36,23,False,0
WF-028,P-00100,2026-03-12,8,28,False,0
WF-028,P-00101,2026-03-12,9,15,False,0
WF-028,P-00102,2026-03-12,5,11,False,0
WF-028,P-00103,2026-03-12,189,26,False,0
WF-028,P-00104,2026-03-12,2,25,False,0
WF-028,P-00105,2026-03-12,65,20,False,0
WF-028,P-00106,2026-03-12,7,25,False,0
WF-028,P-00107,2026-03-12,48,19,False,0
WF-028,P-00108,2026-03-12,0,19,True,7
WF-028,P-00109,2026-03-12,41,17,False,0
WF-028,P-00110,2026-03-12,93,22,False,0
WF-028,P-00111,2026-03-12,10,18,False,0
WF-028,P-00112,2026-03-12,6,24,False,0
WF-028,P-00113,2026-03-12,58,22,False,0
WF-028,P-00114,2026-03-12,0,17,True,9
WF-028,P-00115,2026-03-12,36,19,False,0
WF-028,P-00116,2026-03-12,12,20,False,0
WF-028,P-00117,2026-03-12,2,17,False,0
WF-028,P-00118,2026-03-12,5,19,False,0
WF-028,P-00119,2026-03-12,40,27,False,0
WF-028,P-00120,2026-03-12,31,15,False,0
WF-028,P-00121,2026-03-12,147,16,False,0
WF-028,P-00122,2026-03-12,14,28,False,0
WF-028,P-00123,2026-03-12,94,20,False,0
WF-028,P-00124,2026-03-12,6,26,False,0
WF-028,P-00125,2026-03-12,21,16,False,0
WF-028,P-00126,2026-03-12,14,18,False,0
WF-028,P-00127,2026-03-12,5,23,False,0
WF-028,P-00128,2026-03-12,4,14,False,0
WF-028,P-00129,2026-03-12,205,19,False,0
WF-028,P-00130,2026-03-12,16,29,False,0
WF-028,P-00131,2026-03-12,22,15,False,0
WF-028,P-00132,2026-03-12,1,22,False,0
WF-028,P-00133,2026-03-12,57,21,False,0
WF-028,P-00134,2026-03-12,262,15,False,0
WF-028,P-00135,2026-03-12,11,20,False,0
WF-028,P-00136,2026-03-12,33,24,False,0
WF-028,P-00137,2026-03-12,12,18,False,0
WF-028,P-00138,2026-03-12,23,22,False,0
WF-028,P-00139,2026-03-12,117,12,False,0
WF-028,P-00140,2026-03-12,0,10,True,11
WF-028,P-00141,2026-03-12,11,23,False,0
WF-028,P-00142,2026-03-12,51,22,False,0
WF-028,P-00143,2026-03-12,19,25,False,0
WF-028,P-00144,2026-03-12,35,16,False,0
WF-028,P-00145,2026-03-12,21,19,False,0
WF-028,P-00146,2026-03-12,51,10,False,0
WF-028,P-00147,2026-03-12,0,25,True,9
WF-028,P-00148,2026-03-12,40,13,False,0
WF-028,P-00149,2026-03-12,2,17,False,0
WF-028,P-00150,2026-03-12,27,14,False,0
WF-028,P-00151,2026-03-12,14,15,False,0
WF-028,P-00152,2026-03-12,83,11,False,0
WF-028,P-00153,2026-03-12,100,10,False,0
WF-028,P-00154,2026-03-12,78,14,False,0
WF-028,P-00155,2026-03-12,91,26,False,0
WF-028,P-00156,2026-03-12,18,22,False,0
WF-028,P-00157,2026-03-12,5,24,False,0
WF-028,P-00158,2026-03-12,104,23,False,0
WF-028,P-00159,2026-03-12,2,22,False,0
WF-028,P-00160,2026-03-12,147,27,False,0
WF-028,P-00161,2026-03-12,3,20,False,0
WF-028,P-00162,2026-03-12,0,23,True,1
WF-028,P-00163,2026-03-12,4,17,False,0
WF-028,P-00164,2026-03-12,63,16,False,0
WF-028,P-00165,2026-03-12,3,22,False,0
WF-028,P-00166,2026-03-12,67,29,False,0
WF-028,P-00167,2026-03-12,143,19,False,0
WF-028,P-00168,2026-03-12,15,15,False,0
WF-028,P-00169,2026-03-12,13,25,False,0
WF-028,P-00170,2026-03-12,0,14,True,2
WF-028,P-00171,2026-03-12,1,22,False,0
WF-028,P-00172,2026-03-12,67,11,False,0
WF-028,P-00173,2026-03-12,1,10,False,0
WF-028,P-00174,2026-03-12,9,10,False,0
WF-028,P-00175,2026-03-12,13,26,False,0
WF-028,P-00176,2026-03-12,41,29,False,0
WF-028,P-00177,2026-03-12,2,24,False,0
WF-028,P-00178,2026-03-12,4,24,False,0
WF-028,P-00179,2026-03-12,1,12,False,0
WF-028,P-00180,2026-03-12,30,22,False,0
WF-028,P-00181,2026-03-12,0,25,True,10
WF-028,P-00182,2026-03-12,34,26,False,0
WF-028,P-00183,2026-03-12,96,13,False,0
WF-028,P-00184,2026-03-12,0,24,True,11
WF-028,P-00185,2026-03-12,0,13,True,7
WF-028,P-00186,2026-03-12,20,22,False,0
WF-028,P-00187,2026-03-12,5,15,False,0
WF-028,P-00188,2026-03-12,3,22,False,0
WF-028,P-00189,2026-03-12,18,14,False,0
WF-028,P-00190,2026-03-12,29,22,False,0
WF-028,P-00191,2026-03-12,44,15,False,0
WF-028,P-00192,2026-03-12,50,16,False,0
WF-028,P-00193,2026-03-12,72,16,False,0
WF-028,P-00194,2026-03-12,0,18,True,12
WF-028,P-00195,2026-03-12,53,18,False,0
WF-028,P-00196,2026-03-12,16,19,False,0
WF-028,P-00197,2026-03-12,7,24,False,0
WF-028,P-00198,2026-03-12,103,17,False,0
WF-028,P-00199,2026-03-12,56,18,False,0
WF-028,P-00200,2026-03-12,3,28,False,0
WF-029,P-00001,2026-03-12,43,12,False,0
WF-029,P-00002,2026-03-12,28,21,False,0
WF-029,P-00003,2026-03-12,1,25,False,0
WF-029,P-00004,2026-03-12,3,21,False,0
WF-029,P-00005,2026-03-12,43,22,False,0
WF-029,P-00006,2026-03-12,25,24,False,0
WF-029,P-00007,2026-03-12,30,20,False,0
WF-029,P-00008,2026-03-12,1,27,False,0
WF-029,P-00009,2026-03-12,3,11,False,0
WF-029,P-00010,2026-03-12,0,24,True,1
WF-029,P-00011,2026-03-12,3,12,False,0
WF-029,P-00012,2026-03-12,188,19,False,0
WF-029,P-00013,2026-03-12,85,19,False,0
WF-029,P-00014,2026-03-12,17,26,False,0
WF-029,P-00015,2026-03-12,3,24,False,0
WF-029,P-00016,2026-03-12,10,29,False,0
WF-029,P-00017,2026-03-12,19,26,False,0
WF-029,P-00018,2026-03-12,27,10,False,0
WF-029,P-00019,2026-03-12,44,12,False,0
WF-029,P-00020,2026-03-12,98,16,False,0
WF-029,P-00021,2026-03-12,48,29,False,0
WF-029,P-00022,2026-03-12,15,25,False,0
WF-029,P-00023,2026-03-12,22,11,False,0
WF-029,P-00024,2026-03-12,44,15,False,0
WF-029,P-00025,2026-03-12,11,14,False,0
WF-029,P-00026,2026-03-12,95,16,False,0
WF-029,P-00027,2026-03-12,39,19,False,0
WF-029,P-00028,2026-03-12,108,10,False,0
WF-029,P-00029,2026-03-12,64,15,False,0
WF-029,P-00030,2026-03-12,53,21,False,0
WF-029,P-00031,2026-03-12,47,28,False,0
WF-029,P-00032,2026-03-12,11,11,False,0
WF-029,P-00033,2026-03-12,66,24,False,0
WF-029,P-00034,2026-03-12,29,24,False,0
WF-029,P-00035,2026-03-12,70,16,False,0
WF-029,P-00036,2026-03-12,15,10,False,0
WF-029,P-00037,2026-03-12,13,25,False,0
WF-029,P-00038,2026-03-12,56,12,False,0
WF-029,P-00039,2026-03-12,132,21,False,0
WF-029,P-00040,2026-03-12,33,29,False,0
WF-029,P-00041,2026-03-12,42,12,False,0
WF-029,P-00042,2026-03-12,12,22,False,0
WF-029,P-00043,2026-03-12,22,22,False,0
WF-029,P-00044,2026-03-12,0,20,True,8
WF-029,P-00045,2026-03-12,75,18,False,0
WF-029,P-00046,2026-03-12,46,12,False,0
WF-029,P-00047,2026-03-12,0,25,True,1
WF-029,P-00048,2026-03-12,138,22,False,0
WF-029,P-00049,2026-03-12,39,26,False,0
WF-029,P-00050,2026-03-12,36,29,False,0
WF-029,P-00051,2026-03-12,192,10,False,0
WF-029,P-00052,2026-03-12,79,27,False,0
WF-029,P-00053,2026-03-12,7,14,False,0
WF-029,P-00054,2026-03-12,17,11,False,0
WF-029,P-00055,2026-03-12,9,16,False,0
WF-029,P-00056,2026-03-12,111,28,False,0
WF-029,P-00057,2026-03-12,31,17,False,0
WF-029,P-00058,2026-03-12,20,19,False,0
WF-029,P-00059,2026-03-12,85,13,False,0
WF-029,P-00060,2026-03-12,60,15,False,0
WF-029,P-00061,2026-03-12,238,24,False,0
WF-029,P-00062,2026-03-12,79,22,False,0
WF-029,P-00063,2026-03-12,10,28,False,0
WF-029,P-00064,2026-03-12,36,18,False,0
WF-029,P-00065,2026-03-12,5,19,False,0
WF-029,P-00066,2026-03-12,23,18,False,0
WF-029,P-00067,2026-03-12,30,12,False,0
WF-029,P-00068,2026-03-12,56,23,False,0
WF-029,P-00069,2026-03-12,89,28,False,0
WF-029,P-00070,2026-03-12,19,15,False,0
WF-029,P-00071,2026-03-12,106,16,False,0
WF-029,P-00072,2026-03-12,31,21,False,0
WF-029,P-00073,2026-03-12,4,19,False,0
WF-029,P-00074,2026-03-12,9,19,False,0
WF-029,P-00075,2026-03-12,46,10,False,0
WF-029,P-00076,2026-03-12,21,22,False,0
WF-029,P-00077,2026-03-12,197,13,False,0
WF-029,P-00078,2026-03-12,7,28,False,0
WF-029,P-00079,2026-03-12,30,18,False,0
WF-029,P-00080,2026-03-12,60,28,False,0
WF-029,P-00081,2026-03-12,12,28,False,0
WF-029,P-00082,2026-03-12,13,19,False,0
WF-029,P-00083,2026-03-12,123,10,False,0
WF-029,P-00084,2026-03-12,87,27,False,0
WF-029,P-00085,2026-03-12,5,28,False,0
WF-029,P-00086,2026-03-12,50,11,False,0
WF-029,P-00087,2026-03-12,53,18,False,0
WF-029,P-00088,2026-03-12,26,27,False,0
WF-029,P-00089,2026-03-12,146,16,False,0
WF-029,P-00090,2026-03-12,0,10,True,7
WF-029,P-00091,2026-03-12,124,22,False,0
WF-029,P-00092,2026-03-12,49,10,False,0
WF-029,P-00093,2026-03-12,13,10,False,0
WF-029,P-00094,2026-03-12,3,14,False,0
WF-029,P-00095,2026-03-12,10,12,False,0
WF-029,P-00096,2026-03-12,12,18,False,0
WF-029,P-00097,2026-03-12,9,16,False,0
WF-029,P-00098,2026-03-12,78,28,False,0
WF-029,P-00099,2026-03-12,75,16,False,0
WF-029,P-00100,2026-03-12,5,17,False,0
WF-029,P-00101,2026-03-12,82,20,False,0
WF-029,P-00102,2026-03-12,21,18,False,0
WF-029,P-00103,2026-03-12,10,29,False,0
WF-029,P-00104,2026-03-12,0,23,True,13
WF-029,P-00105,2026-03-12,183,10,False,0
WF-029,P-00106,2026-03-12,152,10,False,0
WF-029,P-00107,2026-03-12,52,23,False,0
WF-029,P-00108,2026-03-12,85,27,False,0
WF-029,P-00109,2026-03-12,36,25,False,0
WF-029,P-00110,2026-03-12,5,12,False,0
WF-029,P-00111,2026-03-12,13,11,False,0
WF-029,P-00112,2026-03-12,22,17,False,0
WF-029,P-00113,2026-03-12,31,12,False,0
WF-029,P-00114,2026-03-12,11,16,False,0
WF-029,P-00115,2026-03-12,61,29,False,0
WF-029,P-00116,2026-03-12,26,14,False,0
WF-029,P-00117,2026-03-12,16,20,False,0
WF-029,P-00118,2026-03-12,121,16,False,0
WF-029,P-00119,2026-03-12,71,14,False,0
WF-029,P-00120,2026-03-12,0,17,True,3
WF-029,P-00121,2026-03-12,137,17,False,0
WF-029,P-00122,2026-03-12,71,14,False,0
WF-029,P-00123,2026-03-12,35,24,False,0
WF-029,P-00124,2026-03-12,0,11,True,11
WF-029,P-00125,2026-03-12,28,10,False,0
WF-029,P-00126,2026-03-12,3,15,False,0
WF-029,P-00127,2026-03-12,10,18,False,0
WF-029,P-00128,2026-03-12,3,10,False,0
WF-029,P-00129,2026-03-12,22,23,False,0
WF-029,P-00130,2026-03-12,23,18,False,0
WF-029,P-00131,2026-03-12,89,25,False,0
WF-029,P-00132,2026-03-12,72,27,False,0
WF-029,P-00133,2026-03-12,75,17,False,0
WF-029,P-00134,2026-03-12,15,25,False,0
WF-029,P-00135,2026-03-12,27,15,False,0
WF-029,P-00136,2026-03-12,7,29,False,0
WF-029,P-00137,2026-03-12,8,11,False,0
WF-029,P-00138,2026-03-12,38,12,False,0
WF-029,P-00139,2026-03-12,11,14,False,0
WF-029,P-00140,2026-03-12,70,24,False,0
WF-029,P-00141,2026-03-12,0,26,True,3
WF-029,P-00142,2026-03-12,90,22,False,0
WF-029,P-00143,2026-03-12,18,25,False,0
WF-029,P-00144,2026-03-12,24,20,False,0
WF-029,P-00145,2026-03-12,73,24,False,0
WF-029,P-00146,2026-03-12,52,16,False,0
WF-029,P-00147,2026-03-12,1,22,False,0
WF-029,P-00148,2026-03-12,21,21,False,0
WF-029,P-00149,2026-03-12,8,16,False,0
WF-029,P-00150,2026-03-12,62,16,False,0
WF-029,P-00151,2026-03-12,0,12,True,3
WF-029,P-00152,2026-03-12,15,12,False,0
WF-029,P-00153,2026-03-12,69,11,False,0
WF-029,P-00154,2026-03-12,8,14,False,0
WF-029,P-00155,2026-03-12,4,27,False,0
